"","time","device","location","lat","long","B1dw","B1uw","B2dw","B2uw","B3dw","B3uw","B4dw","B4uw","B5dw","B5uw","B6dw","B6uw","B7dw","B7uw","LWdw","LWuw","LfW","P","SLP","PARdw","PARuw","RH","SWdw","SWuw","Tabove","Tair","Tbelow","Tdew","prate","precip","datetime"
"1623",2019-06-30 09:00:00,"A000680","5d08fd61c74fb853ad5853ac",42.1218,-71.8065,0.404172,0.0487739,0.527249,0.0362778,0.473827,0.0551822,0.404369,0.0921714,0.19195,0.0851146,0.279186,0.13587,0.049539,0.0260066,362.603,-414.412,0,977.3916626,1007.03112866,15.6704,-3.12152,93.32875609,11.6545,-3.25248,9.58866,17.2433,19.1898,16.584,0,0,2019-06-30 09:00:00
"1622",2019-06-30 10:00:00,"A000680","5d08fd61c74fb853ad5853ac",42.1218,-71.8065,1.99523,0.140678,3.19687,0.165919,2.88791,0.258679,2.83533,0.425785,1.66061,0.394707,2.49965,0.574162,0.423185,0.101076,361.627,-417.187,0,977.33329773,1006.99794473,101.821,-13.7447,88.32491636,75.7263,-14.3214,9.39795,16.9837,19.6773,15.843,0,0,2019-06-30 10:00:00
"1621",2019-06-30 11:00:00,"A000680","5d08fd61c74fb853ad5853ac",42.1218,-71.8065,4.70339,0.323634,8.95569,0.376388,8.57317,0.582534,9.3492,0.978551,5.20353,0.809207,7.16369,1.1162,1.34942,0.213071,368.202,-427.811,0,977.11669922,1006.70258558,297.794,-30.6649,83.63770247,221.476,-31.9515,10.6716,17.681,21.5232,15.777,0,0,2019-06-30 11:00:00
"1620",2019-06-30 12:00:00,"A000680","5d08fd61c74fb853ad5853ac",42.1218,-71.8065,8.86684,0.517262,18.0891,0.60029,18.0996,0.914807,20.5498,1.62449,11.0098,1.2729,14.2654,1.65321,2.73008,0.335494,377.469,-440.435,0,976.92497253,1006.38799816,580.872,-48.4502,79.02368307,432.007,-50.483,12.4432,18.8205,23.6744,15.4938,0,0,2019-06-30 12:00:00
"1619",2019-06-30 13:00:00,"A000680","5d08fd61c74fb853ad5853ac",42.1218,-71.8065,7.76031,0.442112,14.828,0.461303,15.0644,0.695427,16.2461,1.1876,8.58852,0.948226,11.4293,1.25301,2.16091,0.250297,373.951,-441.036,0,976.70829773,1006.18017967,456.833,-36.6094,73.68354201,339.757,-38.1454,11.7744,18.6695,23.7755,14.8265,0,0,2019-06-30 13:00:00
"1618",2019-06-30 14:00:00,"A000680","5d08fd61c74fb853ad5853ac",42.1218,-71.8065,4.30527,0.256544,8.32518,0.263857,8.49821,0.40029,8.94065,0.659874,5.05889,0.561758,7.175,0.790917,1.26003,0.146439,372.367,-433.981,0,976.90834045,1006.37886312,256.411,-21.1332,74.48379993,190.699,-22.0198,11.4726,18.7421,22.5803,14.7264,0,0,2019-06-30 14:00:00
"1617",2019-06-30 15:00:00,"A000680","5d08fd61c74fb853ad5853ac",42.1218,-71.8065,5.72149,0.309162,11.3128,0.33397,11.5769,0.515551,12.2202,0.853315,6.76654,0.734749,9.66582,1.0488,1.77182,0.200794,371.625,-428.982,0,976.74163818,1006.35654941,348.319,-26.8571,79.7901094,259.053,-27.9839,11.3303,17.2908,21.7262,14.6766,0,0,2019-06-30 15:00:00
"1616",2019-06-30 16:00:00,"A000680","5d08fd61c74fb853ad5853ac",42.1218,-71.8065,17.2812,0.775945,35.7331,0.907007,35.6441,1.37305,41.7576,2.53115,21.6124,2.02544,27.1907,2.55129,5.33604,0.530035,375.571,-437.063,0,975.70831299,1005.24401555,1085.94,-72.7742,78.65985036,807.637,-75.8274,12.0742,17.757,23.1035,13.3279,0,0,2019-06-30 16:00:00
"1615",2019-06-30 17:00:00,"A000680","5d08fd61c74fb853ad5853ac",42.1218,-71.8065,13.648,0.693202,28.0809,0.814919,27.7769,1.22853,32.8735,2.29578,17.8575,1.94607,22.5971,2.44233,4.19608,0.472396,375.07,-451.916,0,975.66665649,1005.0185742,848.01,-64.9955,72.52577543,630.685,-67.7225,11.977,19.541,25.5896,14.4216,0,0,2019-06-30 17:00:00
"1614",2019-06-30 18:00:00,"A000680","5d08fd61c74fb853ad5853ac",42.1218,-71.8065,2.41068,0.139689,4.48286,0.138152,4.42769,0.215166,4.62431,0.345614,2.66004,0.308239,3.92085,0.449208,0.699824,0.0834425,360.354,-425.47,0,976.26663208,1005.90621304,140.789,-11.3823,79.46116924,104.708,-11.8599,9.13221,16.9174,21.0913,13.7022,3.19221,3.19221,2019-06-30 18:00:00
"1613",2019-06-30 19:00:00,"A000680","5d08fd61c74fb853ad5853ac",42.1218,-71.8065,4.36105,0.209873,8.51423,0.221952,8.29002,0.337412,9.07615,0.562688,5.02248,0.507336,7.17343,0.731384,1.3419,0.141351,363.603,-425.697,0,976.51664734,1006.13401528,272.653,-18.8989,82.71920085,202.778,-19.6918,9.7771,17.2011,21.1566,14.8225,1.03814,1.03814,2019-06-30 19:00:00
"1612",2019-06-30 20:00:00,"A000680","5d08fd61c74fb853ad5853ac",42.1218,-71.8065,8.4991,0.420398,17.4157,0.470744,16.6765,0.727153,19.3368,1.23245,9.82452,0.970861,13.2857,1.31452,2.62434,0.278402,362.053,-426.046,0,976.44165039,1006.05275612,551.096,-38.2575,83.71365666,409.863,-39.8626,9.47573,17.2417,21.209,14.3269,0.490927,0.490927,2019-06-30 20:00:00
"1611",2019-06-30 21:00:00,"A000680","5d08fd61c74fb853ad5853ac",42.1218,-71.8065,7.35264,0.409157,15.2458,0.448617,15.003,0.677111,17.3412,1.18185,8.94039,0.944637,11.9675,1.2617,2.22023,0.245281,370.968,-439.329,0,976.67999268,1006.22655216,469.352,-35.2173,81.35330081,349.068,-36.6949,11.2041,17.9356,23.4892,15.2413,3.31974,3.31974,2019-06-30 21:00:00
"1610",2019-06-30 22:00:00,"A000680","5d08fd61c74fb853ad5853ac",42.1218,-71.8065,2.27562,0.124589,3.90197,0.110167,3.79136,0.173434,3.81957,0.268356,1.94197,0.225451,2.85339,0.325211,0.601916,0.0713003,352.556,-412.653,0,977.26997375,1007.03697572,123.904,-8.98863,83.73959064,92.1498,-9.36574,7.60878,15.9827,18.8789,13.8169,0.279809,0.279809,2019-06-30 22:00:00
"1609",2019-06-30 23:00:00,"A000680","5d08fd61c74fb853ad5853ac",42.1218,-71.8065,1.46669,0.0869505,2.80225,0.110903,2.73623,0.173643,2.85308,0.291218,1.53202,0.274951,2.28194,0.418865,0.448677,0.0785748,353.669,-414.698,0,977.65830994,1007.41746764,86.7308,-9.18331,83.7310195,64.5036,-9.56859,7.82995,16.171,19.2399,14.2166,0,0,2019-06-30 23:00:00
"1608",2019-07-01 00:00:00,"A000680","5d08fd61c74fb853ad5853ac",42.1218,-71.8065,0.251667,0.0417088,0.407382,0.0313896,0.390705,0.0475133,0.39241,0.0844247,0.254759,0.0660586,0.402375,0.133641,0.0752544,0.0196698,349.764,-411.563,0,978.56666565,1008.34942385,12.6479,-2.69289,84.92298126,9.40654,-2.80587,7.05113,16.209,18.6857,14.416,0,0,2019-07-01 00:00:00
"1607",2019-07-01 01:00:00,"A000680","5d08fd61c74fb853ad5853ac",42.1218,-71.8065,0.048439,0.0357501,0.0389744,0.0240612,0.0477623,0.0364746,0.0803042,0.0640894,0.0274572,0.0311272,0.0922723,0.0841206,0.00991315,0.0109834,351.141,-406.961,0,979.70832825,1009.5349042,1.58155,-2.0774,89.06103373,1.17623,-2.16456,7.3241,16.1224,17.8665,14.4713,0,0,2019-07-01 01:00:00
"1606",2019-07-01 02:00:00,"A000680","5d08fd61c74fb853ad5853ac",42.1218,-71.8065,0.0475566,0.0377372,0.0373048,0.0248014,0.047879,0.0374208,0.0773301,0.0642824,0.0280095,0.0322442,0.0972922,0.0838703,0.010342,0.0112012,355.79,-407.731,0,980.40000916,1010.24461565,1.43741,-2.1763,88.75405788,1.06903,-2.2676,8.24922,16.151,18.004,14.4666,0,0,2019-07-01 02:00:00
"1605",2019-07-01 03:00:00,"A000680","5d08fd61c74fb853ad5853ac",42.1218,-71.8065,0.0481075,0.0356401,0.0386398,0.023987,0.0483444,0.0356327,0.0793124,0.0652499,0.0280885,0.0307554,0.097824,0.0871074,0.0101276,0.0109107,350.361,-406.186,0,980.50003052,1010.33703419,1.42542,-2.06094,87.7507329,1.06011,-2.14741,7.17093,16.2525,17.7279,14.2353,0,0,2019-07-01 03:00:00
"1604",2019-07-01 04:00:00,"A000680","5d08fd61c74fb853ad5853ac",42.1218,-71.8065,0.0476666,0.0349777,0.0372212,0.0250979,0.0449662,0.0352131,0.0794801,0.0650561,0.0275373,0.0318725,0.0954428,0.0831239,0.00937714,0.0105238,350.967,-404.035,0,980.67497253,1010.58956762,1.50553,-2.03898,90.66398144,1.11969,-2.12453,7.29167,15.5647,17.3419,14.2924,NA,NA,2019-07-01 04:00:00
"1603",2019-07-01 05:00:00,"A000680","5d08fd61c74fb853ad5853ac",42.1218,-71.8065,0.0471147,0.0364125,0.0367206,0.023987,0.0469474,0.0364741,0.0809675,0.0631218,0.026432,0.0303833,0.0914746,0.0841195,0.00969879,0.0104268,352.517,-403.202,0,980.66665649,1010.62342574,1.52152,-1.99501,92.39689708,1.13159,-2.07871,7.6013,15.1613,17.1921,14.3591,NA,NA,2019-07-01 05:00:00
"1602",2019-07-01 06:00:00,"A000680","5d08fd61c74fb853ad5853ac",42.1218,-71.8065,0.0462324,0.036081,0.03622,0.0241359,0.0474124,0.0348979,0.0789807,0.0656377,0.0268263,0.0312763,0.0904206,0.0828747,0.00953796,0.0106448,350.696,-403.476,0,980.53337097,1010.46145998,1.50952,-2.04989,88.20591569,1.12266,-2.13589,7.23803,15.3944,17.2415,13.8259,NA,NA,2019-07-01 06:00:00
"1601",2019-07-01 07:00:00,"A000680","5d08fd61c74fb853ad5853ac",42.1218,-71.8065,0.0461225,0.036191,0.0371376,0.0247269,0.0447334,0.0345817,0.0803027,0.0640885,0.0267473,0.0306802,0.0967653,0.0838692,0.00967184,0.0105237,349.79,-402.454,0,980.7749939,1010.72629436,1.46545,-1.89054,87.32190728,1.08989,-1.96986,7.0568,15.2445,17.0575,13.4969,0,0,2019-07-01 07:00:00
"1600",2019-07-01 08:00:00,"A000680","5d08fd61c74fb853ad5853ac",42.1218,-71.8065,0.0473357,0.035971,0.0351356,0.0242842,0.0484611,0.0343721,0.0807998,0.0638955,0.026195,0.0308293,0.0949122,0.0826267,0.00935056,0.0103545,349.194,-401.269,0,981.19163513,1011.16884769,1.57756,-1.98401,87.0934248,1.17326,-2.06725,6.9372,15.1198,16.8435,13.2971,0,0,2019-07-01 08:00:00
"1599",2019-07-01 09:00:00,"A000680","5d08fd61c74fb853ad5853ac",42.1218,-71.8065,0.421516,0.0475617,0.564148,0.0386445,0.520179,0.0592857,0.429743,0.101259,0.227377,0.0795325,0.308537,0.14733,0.0584328,0.0252339,350.148,-403.333,0,981.53335571,1011.48534959,17.1898,-3.4019,84.8498106,12.7845,-3.54462,7.12849,15.4576,17.2155,13.3457,0,0,2019-07-01 09:00:00
"1598",2019-07-01 10:00:00,"A000680","5d08fd61c74fb853ad5853ac",42.1218,-71.8065,2.04374,0.152158,3.33798,0.18908,3.05439,0.295371,2.92662,0.478639,1.91154,0.405105,2.51981,0.607247,0.489013,0.119562,354.429,-411.45,0,981.62498474,1011.53979056,110.05,-15.5528,81.79017305,81.8465,-16.2053,7.98014,15.838,18.6642,13.8403,0,0,2019-07-01 10:00:00
"1597",2019-07-01 11:00:00,"A000680","5d08fd61c74fb853ad5853ac",42.1218,-71.8065,4.84927,0.337871,9.51894,0.392881,9.40556,0.608261,10.0805,1.00969,5.66919,0.784873,7.62789,1.0826,1.49906,0.227836,363.861,-424.6,0,981.63330078,1011.42025901,310.101,-31.884,79.2383194,230.629,-33.2217,9.83109,17.0623,20.9685,14.3609,0,0,2019-07-01 11:00:00
"1596",2019-07-01 12:00:00,"A000680","5d08fd61c74fb853ad5853ac",42.1218,-71.8065,8.67602,0.514736,17.7135,0.583208,18.2899,0.890027,20.2723,1.56298,10.8536,1.1958,14.1367,1.55454,2.79166,0.332268,374.214,-436.924,0,982.06665039,1011.75986294,571.123,-46.9345,76.49714947,424.757,-48.9037,11.8232,18.0938,23.0799,14.2378,0,0,2019-07-01 12:00:00
"1595",2019-07-01 13:00:00,"A000680","5d08fd61c74fb853ad5853ac",42.1218,-71.8065,12.9063,0.654169,26.8655,0.743119,27.5378,1.12692,31.5237,2.04376,16.6646,1.5707,20.9687,1.97455,4.19255,0.424105,369.38,-442.025,0,981.91665649,1011.5604812,840.758,-59.728,73.66865873,625.291,-62.234,10.8995,18.5256,23.9422,13.7368,0,0,2019-07-01 13:00:00
"1594",2019-07-01 14:00:00,"A000680","5d08fd61c74fb853ad5853ac",42.1218,-71.8065,15.0787,0.716543,31.2672,0.808013,31.4823,1.21365,37.0103,2.2474,19.5725,1.78577,24.1645,2.19598,4.80014,0.462266,373.508,-449.891,0,981.75834656,1011.29187766,958.966,-64.5978,71.07753158,713.205,-67.3081,11.6882,19.5536,25.2551,13.8898,0,0,2019-07-01 14:00:00
"1593",2019-07-01 15:00:00,"A000680","5d08fd61c74fb853ad5853ac",42.1218,-71.8065,18.2148,0.831887,38.3139,0.973821,38.1948,1.45614,46.1139,2.777,24.5759,2.28704,30.0712,2.77487,5.94473,0.574979,376.229,-457.242,0,981.74163818,1011.1830756,1164.31,-77.6114,65.27571082,865.925,-80.8677,12.1992,20.4511,26.4657,13.5973,0,0,2019-07-01 15:00:00
"1592",2019-07-01 16:00:00,"A000680","5d08fd61c74fb853ad5853ac",42.1218,-71.8065,16.0007,0.744339,33.0987,0.86883,32.7329,1.30119,39.6175,2.49185,21.2365,2.06794,26.0181,2.50108,5.03828,0.505316,377.264,-464.302,0,981.95831299,1011.35276104,1000.66,-69.2025,62.06334233,744.213,-72.1059,12.3799,20.9796,27.6133,13.9343,0,0,2019-07-01 16:00:00
"1591",2019-07-01 17:00:00,"A000680","5d08fd61c74fb853ad5853ac",42.1218,-71.8065,19.8945,0.931699,41.6373,1.11402,40.7667,1.66189,50.7598,3.28854,26.4924,2.65167,31.799,3.11796,6.25115,0.642086,369.271,-467.47,0,981.34162903,1010.80624964,1254.48,-88.9343,60.795784,932.982,-92.6655,10.8736,20.1068,28.1273,13.727,0,0,2019-07-01 17:00:00
"1590",2019-07-01 18:00:00,"A000680","5d08fd61c74fb853ad5853ac",42.1218,-71.8065,13.9775,0.768397,28.9591,0.910948,28.3309,1.3587,34.7415,2.63054,18.6906,2.18896,22.9519,2.62303,4.33143,0.514565,370.758,-472.012,0,980.9916687,1010.27041425,870.369,-72.2289,55.86254001,647.313,-75.2593,11.1593,21.8356,28.8571,13.9053,0,0,2019-07-01 18:00:00
"1589",2019-07-01 19:00:00,"A000680","5d08fd61c74fb853ad5853ac",42.1218,-71.8065,11.0894,0.687327,22.8942,0.807407,22.552,1.22006,26.6485,2.25981,14.1518,1.85572,18.0104,2.30545,3.36639,0.447094,380.077,-467.671,0,981.27502441,1010.41675448,688.511,-63.9905,54.23429012,512.061,-66.6753,12.9338,23.2856,28.1617,14.2641,0,0,2019-07-01 19:00:00
"1588",2019-07-01 20:00:00,"A000680","5d08fd61c74fb853ad5853ac",42.1218,-71.8065,9.01689,0.624349,18.4234,0.719925,18.1117,1.09757,21.219,1.9832,10.6764,1.54541,13.6868,1.93065,2.58659,0.378437,377.49,-466.117,0,980.75454712,1009.83376161,552.988,-56.6993,54.82171178,411.27,-59.0782,12.4458,23.7588,27.9111,14.8091,0,0,2019-07-01 20:00:00
"1587",2019-07-01 21:00:00,"A000680","5d08fd61c74fb853ad5853ac",42.1218,-71.8065,2.99912,0.247058,5.64536,0.250962,5.6174,0.375437,6.1181,0.649212,3.40439,0.537485,4.65314,0.711065,0.812866,0.129746,384.295,-459.624,0,980.89164734,1009.93557797,169.821,-19.5374,58.43695998,126.3,-20.3571,13.7208,24.1574,26.855,15.9082,0,0,2019-07-01 21:00:00
"1586",2019-07-01 22:00:00,"A000680","5d08fd61c74fb853ad5853ac",42.1218,-71.8065,4.6952,0.370522,10.5604,0.511814,10.5368,0.784611,12.5552,1.46593,6.10421,1.2608,8.02639,1.63344,1.43937,0.293468,383.244,-467.148,0,980.58334351,1009.52179369,314.132,-41.8021,54.81789112,233.627,-43.556,13.5174,25.1316,28.0744,16.1965,0,0,2019-07-01 22:00:00
"1585",2019-07-01 23:00:00,"A000680","5d08fd61c74fb853ad5853ac",42.1218,-71.8065,1.58284,0.137153,2.74296,0.161323,2.6979,0.245859,2.81323,0.434879,1.22295,0.38633,1.62115,0.538053,0.317197,0.0927043,371.747,-454.08,0,980.75836182,1009.82366204,79.1594,-13.1182,58.21166039,58.8727,-13.6685,11.3548,23.8995,25.9473,16.3097,NA,NA,2019-07-01 23:00:00
"1584",2019-07-02 00:00:00,"A000680","5d08fd61c74fb853ad5853ac",42.1218,-71.8065,0.234677,0.05054,0.285388,0.0315412,0.273403,0.0507753,0.240419,0.0888809,0.10604,0.0463234,0.173424,0.107019,0.0316692,0.0141795,367.784,-440.817,0,980.87501526,1010.02027328,8.1519,-2.80304,63.83225918,6.06275,-2.92065,10.5933,23.1316,23.7389,16.2935,NA,NA,2019-07-02 00:00:00
"1583",2019-07-02 01:00:00,"A000680","5d08fd61c74fb853ad5853ac",42.1218,-71.8065,0.0562773,0.0417099,0.0440712,0.0271711,0.0563845,0.0401533,0.0902299,0.0745448,0.0293513,0.0371608,0.108925,0.0935782,0.0114936,0.0123869,365.138,-434.164,0,981.35002136,1010.57409299,1.75772,-2.35221,67.97697544,1.30726,-2.45089,10.081,22.4848,22.6131,16.2707,NA,NA,2019-07-02 01:00:00
"1582",2019-07-02 02:00:00,"A000680","5d08fd61c74fb853ad5853ac",42.1218,-71.8065,0.0549511,0.0398332,0.0440712,0.0259119,0.0548704,0.0401543,0.0870895,0.0722202,0.0314814,0.0348504,0.106018,0.0915859,0.0114136,0.0121692,363.196,-429.315,0,981.41670227,1010.72682643,1.67763,-2.3412,71.53105736,1.24769,-2.43942,9.70421,21.6494,21.7837,16.0614,NA,NA,2019-07-02 02:00:00
"1581",2019-07-02 03:00:00,"A000680","5d08fd61c74fb853ad5853ac",42.1218,-71.8065,0.0541798,0.040825,0.0416457,0.0265043,0.0531213,0.0396271,0.087082,0.0743527,0.0302189,0.0354469,0.103903,0.0903411,0.011092,0.0122176,363.114,-428.178,0,981.20834351,1010.57334217,1.67763,-2.33017,71.26981616,1.24769,-2.42793,9.68807,21.0457,21.5883,15.7054,NA,NA,2019-07-02 03:00:00
"1580",2019-07-02 04:00:00,"A000680","5d08fd61c74fb853ad5853ac",42.1218,-71.8065,0.0520807,0.0390599,0.0434855,0.0267263,0.0547527,0.0402591,0.0887379,0.0741571,0.029351,0.0355215,0.106284,0.0878527,0.0107167,0.0118304,362.638,-424.004,0,981.16668701,1010.64544451,1.66963,-2.31916,74.95600581,1.24174,-2.41646,9.59538,19.9137,20.8672,15.4998,NA,NA,2019-07-02 04:00:00
"1579",2019-07-02 05:00:00,"A000680","5d08fd61c74fb853ad5853ac",42.1218,-71.8065,0.0523027,0.0389509,0.0423977,0.0264308,0.053704,0.0387871,0.0862593,0.0710614,0.0300609,0.0350741,0.103373,0.08835,0.0109313,0.0117338,367.357,-423.087,0,980.86669922,1010.43431876,1.56555,-2.28622,75.38187504,1.16433,-2.38214,10.5106,18.9592,20.7082,15.3075,NA,NA,2019-07-02 05:00:00
"1578",2019-07-02 06:00:00,"A000680","5d08fd61c74fb853ad5853ac",42.1218,-71.8065,0.0538479,0.0382891,0.0423973,0.0266532,0.0539357,0.0381566,0.0874182,0.0668008,0.0302189,0.0338825,0.100203,0.0890975,0.0105293,0.0120003,369.024,-422.461,0,980.24169922,1009.85725039,1.70165,-2.36318,75.74903369,1.26556,-2.46233,10.8323,18.3087,20.5994,15.1536,NA,NA,2019-07-02 06:00:00
"1577",2019-07-02 07:00:00,"A000680","5d08fd61c74fb853ad5853ac",42.1218,-71.8065,0.0538459,0.0382891,0.0408105,0.0270963,0.0539362,0.0382609,0.08841,0.0698991,0.0297456,0.0338079,0.0999381,0.0883511,0.0105023,0.0114673,365.305,-420.458,0,980.01663208,1009.58330805,1.66963,-2.34668,76.42124891,1.24174,-2.44513,10.1135,18.7185,20.2504,14.907,NA,NA,2019-07-02 07:00:00
"1576",2019-07-02 08:00:00,"A000680","5d08fd61c74fb853ad5853ac",42.1218,-71.8065,0.0518613,0.0388399,0.0420627,0.0269487,0.0542867,0.0380513,0.0882469,0.0722219,0.029193,0.0341804,0.0999357,0.0866068,0.0103953,0.0117338,363.117,-418.345,0,980.09162903,1009.71685696,1.60961,-2.09388,76.95251107,1.1971,-2.18173,9.68842,18.1717,19.8811,14.6422,NA,NA,2019-07-02 08:00:00
"1575",2019-07-02 09:00:00,"A000680","5d08fd61c74fb853ad5853ac",42.1218,-71.8065,0.291972,0.0450182,0.383827,0.0310964,0.374784,0.0455174,0.332155,0.0795817,0.168316,0.0429683,0.277331,0.0970623,0.0526469,0.0158228,360.869,-416.206,0,979.97497559,1009.64472888,11.2189,-2.47326,77.99175978,8.34375,-2.57703,9.24917,17.7068,19.5057,14.351,0,0,2019-07-02 09:00:00
"1574",2019-07-02 10:00:00,"A000680","5d08fd61c74fb853ad5853ac",42.1218,-71.8065,1.36621,0.0940115,2.33226,0.0982446,2.37661,0.149365,2.28366,0.243192,1.25549,0.197484,1.8464,0.289706,0.376554,0.0637704,360.899,-417.003,0,979.79164124,1009.48034588,72.0619,-7.91372,77.96051502,53.594,-8.24574,9.25483,17.4703,19.6454,14.0935,0,0,2019-07-02 10:00:00
"1573",2019-07-02 11:00:00,"A000680","5d08fd61c74fb853ad5853ac",42.1218,-71.8065,3.38976,0.221227,6.85948,0.280886,7.05174,0.434748,7.40281,0.739199,4.23124,0.622368,6.06116,0.882264,1.15613,0.180621,371.471,-427.077,0,980.03334045,1009.73608887,216.126,-22.9895,75.85226893,160.737,-23.9541,11.3007,17.4061,21.3975,14.2443,0,0,2019-07-02 11:00:00
"1572",2019-07-02 12:00:00,"A000680","5d08fd61c74fb853ad5853ac",42.1218,-71.8065,4.05574,0.255871,7.86636,0.288895,8.09162,0.44287,8.41101,0.735931,4.60365,0.617182,6.57651,0.873294,1.27186,0.178201,370.676,-430.312,0,980.01663208,1009.76781738,242.715,-22.94,76.1900425,180.513,-23.9025,11.1495,16.9363,21.9548,14.5995,0,0,2019-07-02 12:00:00
"1571",2019-07-02 13:00:00,"A000680","5d08fd61c74fb853ad5853ac",42.1218,-71.8065,8.48701,0.496843,17.0902,0.584117,17.4268,0.898739,19.1075,1.56358,10.0995,1.25412,13.3886,1.65871,2.61451,0.341715,376.371,-439.043,0,979.80003357,1009.39139405,526.296,-46.7687,74.75745082,391.418,-48.7309,12.2339,18.415,23.4363,14.9647,0,0,2019-07-02 13:00:00
"1570",2019-07-02 14:00:00,"A000680","5d08fd61c74fb853ad5853ac",42.1218,-71.8065,14.5665,0.829527,30.32,1.01816,30.4479,1.53838,35.7432,2.86953,18.9807,2.30145,23.6532,2.83694,4.50909,0.567712,375.058,-455.536,0,979.29168701,1008.82106909,926.53,-80.8005,69.32775974,689.081,-84.1905,11.9784,18.8689,26.186,14.4731,0,0,2019-07-02 14:00:00
"1569",2019-07-02 15:00:00,"A000680","5d08fd61c74fb853ad5853ac",42.1218,-71.8065,13.9915,0.847977,28.4315,1.00421,28.3664,1.5068,33.3834,2.81207,17.7336,2.26162,21.9834,2.75675,4.17389,0.543379,373.951,-461.11,0,979.12498474,1008.54091919,863.189,-79.4473,65.25458097,641.974,-82.7806,11.7673,19.932,27.0974,14.3286,0,0,2019-07-02 15:00:00
"1568",2019-07-02 16:00:00,"A000680","5d08fd61c74fb853ad5853ac",42.1218,-71.8065,6.4639,0.454601,12.7497,0.515395,12.8403,0.781817,14.1759,1.36822,8.05385,1.19044,10.8757,1.56463,1.86921,0.278681,384.76,-458.605,0,978.90830994,1008.04223499,387.187,-40.9292,65.78704119,287.96,-42.6464,13.8129,22.6612,26.6899,16.0343,0,0,2019-07-02 16:00:00
"1567",2019-07-02 17:00:00,"A000680","5d08fd61c74fb853ad5853ac",42.1218,-71.8065,12.5367,0.775639,25.7914,0.943766,25.6445,1.42586,29.9257,2.61874,15.8398,2.14724,20.1907,2.688,3.67836,0.508443,376.135,-461.244,0,978.62503052,1007.81959413,780.023,-74.7751,69.06837225,580.12,-77.9124,12.1696,21.9722,27.1162,16.2238,0,0,2019-07-02 17:00:00
"1566",2019-07-02 18:00:00,"A000680","5d08fd61c74fb853ad5853ac",42.1218,-71.8065,17.9893,1.11211,38.0781,1.37478,37.2627,2.05857,45.9786,3.96547,23.6262,3.14851,28.7224,3.7152,5.372,0.722472,359.825,-471.643,0,978.22502136,1007.42000364,1145.56,-108.921,67.19828248,851.98,-113.491,9.03012,21.8467,28.7988,15.6067,0,0,2019-07-02 18:00:00
"1565",2019-07-02 19:00:00,"A000680","5d08fd61c74fb853ad5853ac",42.1218,-71.8065,15.8872,1.09433,33.7763,1.34516,32.857,2.01661,40.9064,3.88237,20.6924,3.06602,25.1536,3.60057,4.70284,0.694187,354.326,-479.371,0,977.83332825,1007.05260642,1012.59,-106.525,62.14479208,753.089,-110.994,7.95767,21.4893,30.0292,15.4444,0,0,2019-07-02 19:00:00
"1564",2019-07-02 20:00:00,"A000680","5d08fd61c74fb853ad5853ac",42.1218,-71.8065,12.489,0.972857,26.7011,1.19209,25.9886,1.80723,32.0306,3.39216,15.9134,2.63035,19.6945,3.12543,3.60361,0.59101,361.601,-479.326,0,977.39997864,1006.47243424,798.956,-93.6765,57.62165785,594.201,-97.6067,9.38366,22.8278,30.0199,15.5187,0,0,2019-07-02 20:00:00
"1563",2019-07-02 21:00:00,"A000680","5d08fd61c74fb853ad5853ac",42.1218,-71.8065,7.74321,0.65844,16.1392,0.79645,15.8665,1.20056,18.7337,2.18418,9.16129,1.73049,11.6902,2.13554,2.14644,0.398436,373.768,-470.236,0,977.3727417,1006.31942481,482.162,-63.0378,60.83895564,358.595,-65.6825,11.7389,24.0849,28.5726,16.6644,0,0,2019-07-02 21:00:00
"1562",2019-07-02 22:00:00,"A000680","5d08fd61c74fb853ad5853ac",42.1218,-71.8065,3.58325,0.316237,6.88314,0.351811,6.87774,0.534164,7.56636,0.928499,3.77374,0.734411,5.02374,0.947131,0.953042,0.181833,378.801,-460.872,0,977.69165039,1006.61912789,206.98,-27.9946,66.35865569,153.935,-29.1692,12.6947,24.3754,27.0605,17.8859,0,0,2019-07-02 22:00:00
"1561",2019-07-02 23:00:00,"A000680","5d08fd61c74fb853ad5853ac",42.1218,-71.8065,1.41537,0.12137,2.57819,0.133478,2.60289,0.203393,2.7099,0.353166,1.45863,0.297736,2.04065,0.408659,0.403233,0.0814805,377.395,-452.09,0,977.96669006,1006.94778288,78.0443,-10.744,69.1644609,58.0433,-11.1948,12.4288,23.9147,25.6196,18.2111,0,0,2019-07-02 23:00:00
"1560",2019-07-03 00:00:00,"A000680","5d08fd61c74fb853ad5853ac",42.1218,-71.8065,0.211635,0.048219,0.306735,0.0320597,0.308481,0.0511872,0.305369,0.0913932,0.172478,0.0632989,0.286593,0.115471,0.0508761,0.0189192,371.158,-442.016,0,977.77496338,1006.85773343,9.28436,-2.91845,72.98403382,6.90499,-3.04089,11.2413,22.8347,23.9408,18.1958,NA,NA,2019-07-03 00:00:00
