"","time","device","location","lat","long","B1dw","B1uw","B2dw","B2uw","B3dw","B3uw","B4dw","B4uw","B5dw","B5uw","B6dw","B6uw","B7dw","B7uw","LWdw","LWuw","LfW","P","SLP","PARdw","PARuw","RH","SWdw","SWuw","Tabove","Tair","Tbelow","Tdew","prate","precip","datetime"
"2169",2018-08-26 18:00:00,"A000671","5b1a96b0f2a0ff00019bedd6",42.1208,-71.8069,13.5094,0.0397238,23.5209,1.11358,25.9785,1.17256,31.9802,1.78636,18.7624,6.25621,19.5042,9.70338,0.817742,1.41024,345.025,-475.532,NA,989.14169312,1018.6210633,824.54,-52.6772,61.97763085,613.229,-54.8873,6.09118,24.8733,29.4205,17.071,NA,NA,2018-08-26 18:00:00
"2168",2018-08-26 19:00:00,"A000671","5b1a96b0f2a0ff00019bedd6",42.1208,-71.8069,9.88173,0.0378467,17.1297,0.946057,19.2766,1.0045,22.9607,1.52423,13.634,5.22943,14.536,8.3893,3.24366,1.18069,354.624,-472.855,NA,988.64997864,1018.09456352,601.991,-45.5664,64.31396008,447.715,-47.4781,8.01629,25.0733,28.9933,17.8455,NA,NA,2018-08-26 19:00:00
"2167",2018-08-26 20:00:00,"A000671","5b1a96b0f2a0ff00019bedd6",42.1208,-71.8069,4.25987,0.0430331,6.82218,0.355814,7.861,0.390062,8.47237,0.559383,5.3691,1.84731,6.15044,3.26723,1.38887,0.449913,373.496,-456.878,NA,988.55003357,1018.07867984,246.301,-17.4827,72.05739021,183.18,-18.2162,11.6826,24.2062,26.4063,18.83,NA,NA,2018-08-26 20:00:00
"2166",2018-08-26 21:00:00,"A000671","5b1a96b0f2a0ff00019bedd6",42.1208,-71.8069,2.02119,0.0513099,2.85629,0.150288,3.2884,0.161563,3.20907,0.234848,2.0244,0.672424,2.4191,1.27417,0.569672,0.170031,376.47,-447.484,NA,988.73336792,1018.31555623,103.042,-7.50151,76.66270733,76.6343,-7.81625,12.2522,23.7297,24.8559,19.3713,NA,NA,2018-08-26 21:00:00
"2165",2018-08-26 22:00:00,"A000671","5b1a96b0f2a0ff00019bedd6",42.1208,-71.8069,1.54659,0.0422602,2.1852,0.150292,2.5398,0.167122,2.44226,0.262552,1.45058,0.836034,1.70064,1.62524,0.414841,0.215667,366.926,-445.707,NA,988.47503662,1018.04045916,77.2588,-7.9027,77.51463056,57.4591,-8.23427,10.4217,23.8192,24.5596,19.6356,NA,NA,2018-08-26 22:00:00
"2164",2018-08-26 23:00:00,"A000671","5b1a96b0f2a0ff00019bedd6",42.1208,-71.8069,0.262183,0.0520807,0.318487,0.0407218,0.35533,0.0540321,0.312616,0.106701,0.202939,0.0947193,0.284476,0.229467,0.0650276,0.0270728,358.812,-434.608,NA,988.24996948,1017.95197979,11.1586,-3.01214,83.86064172,8.29887,-3.13852,8.84541,22.4083,22.6874,19.5271,NA,NA,2018-08-26 23:00:00
"2163",2018-08-27 00:00:00,"A000671","5b1a96b0f2a0ff00019bedd6",42.1208,-71.8069,0.0591503,0.0518598,0.0435679,0.0347967,0.0606975,0.048878,0.0769992,0.104957,0.032033,0.0345522,0.127433,0.131419,0.0143353,0.0129445,356.545,-429.15,NA,988.44169617,1018.2376427,1.91788,-2.9294,87.03629971,1.42637,-3.05231,8.40006,21.5454,21.7554,19.281,NA,NA,2018-08-27 00:00:00
"2162",2018-08-27 01:00:00,"A000671","5b1a96b0f2a0ff00019bedd6",42.1208,-71.8069,0.0577136,0.050646,0.0409783,0.0317602,0.0604616,0.0479318,0.0794785,0.108643,0.0321913,0.0334352,0.116327,0.13341,0.0145232,0.0124351,358.706,-426.577,NA,988.74168396,1018.60969326,1.85778,-3.04525,89.7924602,1.38168,-3.17302,8.8256,20.9328,21.3122,19.1787,NA,NA,2018-08-27 01:00:00
"2161",2018-08-27 02:00:00,"A000671","5b1a96b0f2a0ff00019bedd6",42.1208,-71.8069,0.0595912,0.0508665,0.039641,0.031835,0.0601143,0.0489828,0.0779903,0.103792,0.0303765,0.0326164,0.118708,0.131669,0.0140669,0.0124355,361.213,-424.276,NA,988.64997864,1018.57154652,1.91789,-3.01761,91.99891686,1.42638,-3.14422,9.31718,20.3876,20.9144,19.0299,NA,NA,2018-08-27 02:00:00
"2160",2018-08-27 03:00:00,"A000671","5b1a96b0f2a0ff00019bedd6",42.1208,-71.8069,0.0608094,0.0503156,0.0402263,0.0335372,0.0596478,0.0475118,0.0765036,0.104957,0.0314811,0.0337337,0.12664,0.128423,0.0144427,0.0124353,363.352,-423.156,NA,988.58329773,1018.54038822,1.90585,-2.89643,93.62735748,1.41743,-3.01796,9.73373,20.0254,20.7201,18.9522,NA,NA,2018-08-27 03:00:00
"2159",2018-08-27 04:00:00,"A000671","5b1a96b0f2a0ff00019bedd6",42.1208,-71.8069,0.0592588,0.0498742,0.0408101,0.0344267,0.0597617,0.0471956,0.0760073,0.103213,0.0301399,0.0338076,0.12294,0.125188,0.0143078,0.0123871,365.269,-422.952,NA,988.56666565,1018.53304361,1.92591,-3.02875,94.3941474,1.43235,-3.15582,10.1069,19.9306,20.6848,18.9891,NA,NA,2018-08-27 04:00:00
"2158",2018-08-27 05:00:00,"A000671","5b1a96b0f2a0ff00019bedd6",42.1208,-71.8069,0.0588168,0.0482185,0.0388909,0.0333893,0.0616274,0.0487742,0.0761728,0.103215,0.0317177,0.0326906,0.117385,0.129173,0.0146578,0.0122657,363.528,-422.727,NA,988.2333374,1018.18539055,1.95798,-2.84694,94.53533292,1.4562,-2.96638,9.76882,19.9713,20.6457,19.0533,NA,NA,2018-08-27 05:00:00
"2157",2018-08-27 06:00:00,"A000671","5b1a96b0f2a0ff00019bedd6",42.1208,-71.8069,0.0599231,0.0494328,0.0416472,0.0327976,0.0624476,0.0464598,0.0794785,0.101657,0.0303765,0.0338828,0.116329,0.129173,0.014604,0.0124834,362.077,-421.853,NA,987.9083252,1017.86601262,1.83777,-2.94073,95.31898499,1.36679,-3.06411,9.48606,19.8221,20.4935,19.0375,NA,NA,2018-08-27 06:00:00
"2156",2018-08-27 07:00:00,"A000671","5b1a96b0f2a0ff00019bedd6",42.1208,-71.8069,0.0591478,0.0482195,0.0404762,0.0353146,0.0601143,0.0499291,0.0774948,0.104959,0.029588,0.0344041,0.115538,0.128422,0.0143626,0.0124115,361.695,-421.116,NA,987.79167175,1017.75610059,1.98597,-2.89659,95.77199817,1.47701,-3.01811,9.4115,19.723,20.3653,19.015,NA,NA,2018-08-27 07:00:00
"2155",2018-08-27 08:00:00,"A000671","5b1a96b0f2a0ff00019bedd6",42.1208,-71.8069,0.0598116,0.0502041,0.0393083,0.0325008,0.0583653,0.0469861,0.0778241,0.100881,0.0286408,0.032393,0.117385,0.12718,0.0140934,0.0127991,361.172,-420.384,NA,987.81669617,1017.79975391,1.84183,-2.90754,96.19079232,1.36981,-3.02953,9.30928,19.5508,20.2377,18.9135,NA,NA,2018-08-27 08:00:00
"2154",2018-08-27 09:00:00,"A000671","5b1a96b0f2a0ff00019bedd6",42.1208,-71.8069,0.0585959,0.0486604,0.0431467,0.0333158,0.0595322,0.0498238,0.0779926,0.103405,0.0358989,0.0338079,0.124795,0.132413,0.0161575,0.012532,362.065,-420.352,NA,988.20831299,1018.20128513,2.00611,-2.99568,95.85498571,1.49199,-3.12137,9.4834,19.5702,20.232,18.8767,NA,NA,2018-08-27 09:00:00
"2153",2018-08-27 10:00:00,"A000671","5b1a96b0f2a0ff00019bedd6",42.1208,-71.8069,0.666717,0.0398426,1.40435,0.103142,1.68217,0.118796,1.93234,0.233198,1.5912,0.445086,2.19501,0.884503,0.434386,0.119313,364.252,-423.611,NA,988.58184814,1018.52389893,58.4857,-7.20076,92.89011955,43.4972,-7.50287,9.90923,20.1696,20.7986,18.9665,NA,NA,2018-08-27 10:00:00
"2152",2018-08-27 11:00:00,"A000671","5b1a96b0f2a0ff00019bedd6",42.1208,-71.8069,3.80802,0.0377362,7.96588,0.41619,9.60268,0.783334,11.0755,0.889347,7.39063,1.54816,8.73584,2.83105,1.85309,0.386009,370.237,-435.049,NA,988.73336792,1018.56263524,316.302,-20.312,88.36382627,235.241,-21.1642,11.064,21.3067,22.7608,19.2889,NA,NA,2018-08-27 11:00:00
"2151",2018-08-27 12:00:00,"A000671","5b1a96b0f2a0ff00019bedd6",42.1208,-71.8069,8.51281,0.0404946,16.3663,0.71148,19.1069,0.818222,22.5576,1.20266,13.8897,3.1219,14.9583,5.28743,3.35792,0.741014,377.589,-451.64,NA,988.8583374,1018.57413325,619.831,-35.7333,83.72045755,460.982,-37.2325,12.4651,22.452,25.5438,19.5421,NA,NA,2018-08-27 12:00:00
"2150",2018-08-27 13:00:00,"A000671","5b1a96b0f2a0ff00019bedd6",42.1208,-71.8069,12.8907,0.0386195,23.7601,0.960309,26.9922,1.01704,32.8059,1.56351,19.6806,4.6559,20.3563,7.46857,4.66614,1.07896,366.034,-463.485,NA,989.10835266,1018.71479759,875.417,-46.6369,75.75454712,651.067,-48.5936,10.2479,23.6012,27.4854,19.0497,NA,NA,2018-08-27 13:00:00
"2149",2018-08-27 14:00:00,"A000671","5b1a96b0f2a0ff00019bedd6",42.1208,-71.8069,16.2367,0.0420398,29.2964,1.12113,32.6752,1.17672,40.6244,1.80169,24.1005,5.91764,24.4389,9.16414,5.6794,1.35357,351.329,-471.918,NA,989.46662903,1018.98782396,1060.06,-53.1324,67.5211668,788.393,-55.3616,7.361,24.5533,28.8436,18.1222,NA,NA,2018-08-27 14:00:00
"2148",2018-08-27 15:00:00,"A000671","5b1a96b0f2a0ff00019bedd6",42.1208,-71.8069,17.9371,0.0412675,32.1112,1.19765,35.2274,1.25106,44.7949,1.92189,26.6248,6.77914,26.6997,10.2203,5.95582,1.51666,339.633,-480.49,NA,989.50836182,1018.9003227,1144.69,-56.3465,62.34218478,851.33,-58.7105,4.98554,25.8547,30.2066,18.0915,NA,NA,2018-08-27 15:00:00
"2147",2018-08-27 16:00:00,"A000671","5b1a96b0f2a0ff00019bedd6",42.1208,-71.8069,16.6701,0.0398337,29.5041,1.1587,32.3072,1.21246,40.7883,1.85536,24.1386,6.71645,24.3883,10.164,0.0222089,1.49124,335.099,-482.175,NA,989.47502136,1018.83656747,1040.89,-54.5456,61.67621017,774.136,-56.8341,4.06146,26.1505,30.4718,18.1989,NA,NA,2018-08-27 16:00:00
"2146",2018-08-27 17:00:00,"A000671","5b1a96b0f2a0ff00019bedd6",42.1208,-71.8069,16.527,0.0396128,29.3913,1.25206,32.0347,1.3089,40.8244,2.0242,24.233,7.37257,24.7589,11.1038,0.0227991,1.62457,336.198,-487.361,NA,989.33334351,1018.56758087,1034.3,-59.1203,58.25586915,769.23,-61.6007,4.28845,27.3921,31.2853,18.4528,NA,NA,2018-08-27 17:00:00
"2145",2018-08-27 18:00:00,"A000671","5b1a96b0f2a0ff00019bedd6",42.1208,-71.8069,12.0822,0.0419293,21.2853,1.03676,23.509,1.09205,29.3181,1.68761,17.5333,5.94659,18.2215,9.10546,0.264426,1.29922,347.472,-488.77,NA,988.98330688,1018.10100522,747.059,-49.2456,56.74107671,555.605,-51.3117,6.58563,28.4739,31.5054,19.0404,NA,NA,2018-08-27 18:00:00
"2144",2018-08-27 19:00:00,"A000671","5b1a96b0f2a0ff00019bedd6",42.1208,-71.8069,9.56385,0.0392824,17.023,0.959197,19.1192,1.02211,23.4104,1.58791,14.0204,5.50113,14.8591,8.65456,3.35072,1.23751,356.142,-488.91,NA,988.60832214,1017.59286337,598.529,-46.3017,55.52156568,445.14,-48.2444,8.31872,29.7264,31.5269,19.8506,NA,NA,2018-08-27 19:00:00
"2143",2018-08-27 20:00:00,"A000671","5b1a96b0f2a0ff00019bedd6",42.1208,-71.8069,5.94596,0.0419293,10.0021,0.642064,11.3457,0.692475,13.1463,1.07776,7.86856,3.61301,8.60046,5.91888,1.95065,0.837067,361.783,-483.5,NA,988.3833313,1017.3740728,350.742,-31.7329,57.11870193,260.855,-33.0643,9.42795,29.5943,30.6791,20.1833,NA,NA,2018-08-27 20:00:00
"2142",2018-08-27 21:00:00,"A000671","5b1a96b0f2a0ff00019bedd6",42.1208,-71.8069,3.36344,0.0447977,5.28586,0.351983,6.09758,0.385455,6.4295,0.588798,3.83245,1.90164,4.30625,3.39511,1.02636,0.47124,368.575,-467.07,NA,988.6416626,1017.80918677,186.379,-17.6633,65.87037444,138.614,-18.4044,10.7449,27.8625,28.0651,20.8745,NA,NA,2018-08-27 21:00:00
"2141",2018-08-27 22:00:00,"A000671","5b1a96b0f2a0ff00019bedd6",42.1208,-71.8069,1.94702,0.0478871,2.90381,0.192338,3.34248,0.212545,3.38707,0.333427,1.95262,1.03914,2.16653,1.88269,0.531348,0.253136,366.934,-462.371,NA,988.54164124,1017.74102068,101.961,-9.87037,69.36200857,75.8307,-10.2845,10.429,27.5117,27.3001,21.3525,NA,NA,2018-08-27 22:00:00
"2140",2018-08-27 23:00:00,"A000671","5b1a96b0f2a0ff00019bedd6",42.1208,-71.8069,0.260846,0.0556135,0.351378,0.0402794,0.400793,0.0549784,0.382854,0.10942,0.277635,0.108723,0.36934,0.244399,0.0907679,0.032394,363.261,-444.767,NA,988.52500916,1018.01387623,12.6794,-3.02882,81.18638992,9.42994,-3.1559,9.71624,24.5946,24.4016,21.1341,NA,NA,2018-08-27 23:00:00
"2139",2018-08-28 00:00:00,"A000671","5b1a96b0f2a0ff00019bedd6",42.1208,-71.8069,0.0614708,0.0553925,0.0427323,0.0363517,0.0632657,0.0522406,0.0839431,0.104955,0.0344004,0.035149,0.130611,0.133409,0.014899,0.0129198,359.514,-438.006,NA,988.67500305,1018.27705713,2.01803,-3.01221,83.93208981,1.50085,-3.1386,8.98447,23.5165,23.2654,20.6278,NA,NA,2018-08-28 00:00:00
"2138",2018-08-28 01:00:00,"A000671","5b1a96b0f2a0ff00019bedd6",42.1208,-71.8069,0.0616918,0.0558324,0.0433184,0.0362776,0.0609287,0.0531902,0.0812969,0.108255,0.0340058,0.0357445,0.129029,0.133164,0.0149258,0.0126774,366.551,-439.067,NA,988.49998474,1018.08450835,2.00607,-3.01216,82.12947249,1.49196,-3.13854,10.3538,23.638,23.4448,20.3941,NA,NA,2018-08-28 01:00:00
"2137",2018-08-28 02:00:00,"A000671","5b1a96b0f2a0ff00019bedd6",42.1208,-71.8069,0.0598096,0.0535159,0.0426465,0.035537,0.0622133,0.0533992,0.0829498,0.108065,0.0328222,0.0364901,0.124527,0.133664,0.0146847,0.0129437,365.093,-437.269,NA,988.39996338,1018.01581545,2.04607,-3.00669,84.00723934,1.52171,-3.13284,10.0725,23.2993,23.1407,20.4296,NA,NA,2018-08-28 02:00:00
"2136",2018-08-28 03:00:00,"A000671","5b1a96b0f2a0ff00019bedd6",42.1208,-71.8069,0.060366,0.0532955,0.0415621,0.0364996,0.0605814,0.0519277,0.0860916,0.10515,0.032507,0.0338822,0.130872,0.130669,0.0150874,0.0129686,366.186,-435.413,NA,988.58329773,1018.26861105,2.01808,-3.08382,88.55062723,1.50089,-3.21321,10.2842,22.6701,22.8257,20.6638,NA,NA,2018-08-28 03:00:00
"2135",2018-08-28 04:00:00,"A000671","5b1a96b0f2a0ff00019bedd6",42.1208,-71.8069,0.0605885,0.0520807,0.0418128,0.0343523,0.0620956,0.0519258,0.0801418,0.106316,0.0317971,0.0361918,0.12955,0.133912,0.0148453,0.0124355,364.83,-433.648,NA,988.4916687,1018.20608144,1.99401,-3.03417,90.066576,1.48299,-3.16148,10.0202,22.357,22.5253,20.6337,NA,NA,2018-08-28 04:00:00
"2134",2018-08-28 05:00:00,"A000671","5b1a96b0f2a0ff00019bedd6",42.1208,-71.8069,0.0583764,0.0524116,0.0432329,0.0352408,0.059995,0.0491933,0.0822873,0.107092,0.0335314,0.0353713,0.126639,0.133168,0.0149529,0.0130169,366.554,-433.597,NA,988.40835571,1018.11721552,1.95401,-3.0397,90.94355106,1.45324,-3.16724,10.3554,22.3868,22.5165,20.8201,NA,NA,2018-08-28 05:00:00
"2133",2018-08-28 06:00:00,"A000671","5b1a96b0f2a0ff00019bedd6",42.1208,-71.8069,0.0615823,0.0525236,0.0412286,0.0364989,0.0620961,0.0523487,0.0798079,0.104762,0.0329012,0.0357452,0.128226,0.130172,0.0146579,0.0128474,368.457,-433.601,NA,988.17497253,1017.8919261,2.01812,-3.07264,92.0116663,1.50092,-3.20156,10.7225,22.2391,22.5173,20.8641,NA,NA,2018-08-28 06:00:00
"2132",2018-08-28 07:00:00,"A000671","5b1a96b0f2a0ff00019bedd6",42.1208,-71.8069,0.0592582,0.0541778,0.0428987,0.0351663,0.0619816,0.0504543,0.0816285,0.104572,0.032349,0.0347759,0.128226,0.134153,0.0147385,0.0127988,367.866,-432.256,NA,987.89169312,1017.6286465,2.0741,-2.96802,93.3452487,1.54255,-3.09255,10.6092,21.9594,22.2877,20.8213,NA,NA,2018-08-28 07:00:00
"2131",2018-08-28 08:00:00,"A000671","5b1a96b0f2a0ff00019bedd6",42.1208,-71.8069,0.0595927,0.0532955,0.0438205,0.034574,0.0611641,0.0518225,0.0809683,0.103988,0.0324276,0.0343299,0.122409,0.133913,0.0148729,0.0127994,368.196,-431.101,NA,987.9750061,1017.74267894,1.87383,-2.96262,94.57539916,1.39361,-3.08692,10.6729,21.684,22.0901,20.7608,NA,NA,2018-08-28 08:00:00
"2130",2018-08-28 09:00:00,"A000671","5b1a96b0f2a0ff00019bedd6",42.1208,-71.8069,0.0609154,0.0519707,0.0428144,0.0348702,0.0606964,0.0527682,0.0819571,0.105928,0.0341645,0.0342546,0.129813,0.132913,0.0148191,0.0127021,368.283,-430.458,NA,988.39164734,1018.18520492,2.00609,-2.96799,95.08656859,1.49197,-3.09252,10.6896,21.5543,21.9799,20.7196,NA,NA,2018-08-28 09:00:00
"2129",2018-08-28 10:00:00,"A000671","5b1a96b0f2a0ff00019bedd6",42.1208,-71.8069,0.616636,0.0463424,1.08626,0.076628,1.251,0.087669,1.37736,0.172537,1.12536,0.291402,1.47941,0.577874,0.289513,0.0726411,370.493,-433.535,NA,988.55003357,1018.29991557,43.9111,-5.21582,93.17210913,32.6577,-5.43466,11.1142,22.027,22.505,20.8561,NA,NA,2018-08-28 10:00:00
"2128",2018-08-28 11:00:00,"A000671","5b1a96b0f2a0ff00019bedd6",42.1208,-71.8069,3.89635,0.0420398,7.95096,0.397335,9.49023,0.429595,11.0487,0.677481,7.20524,1.5342,8.31964,2.72205,1.68248,0.348607,379.889,-444.672,NA,988.30833435,1017.9654903,313.733,-20.8178,89.07865882,233.331,-21.6912,12.8941,22.8652,24.3844,20.9546,NA,NA,2018-08-28 11:00:00
"2127",2018-08-28 12:00:00,"A000671","5b1a96b0f2a0ff00019bedd6",42.1208,-71.8069,9.15107,0.0450187,17.3242,0.768659,20.0125,0.817504,23.8969,1.26531,14.4218,3.274,15.2074,5.35142,3.2483,0.703942,388.653,-463.259,NA,988.09997559,1017.5893892,649.497,-38.0829,83.33525062,483.046,-39.6807,14.5352,24.4642,27.4451,21.4297,NA,NA,2018-08-28 12:00:00
"2126",2018-08-28 13:00:00,"A000671","5b1a96b0f2a0ff00019bedd6",42.1208,-71.8069,13.4466,0.0478881,24.5046,0.993666,27.4593,1.04062,34.0211,1.62669,20.1057,4.81417,20.3419,7.4125,4.36447,0.983559,379.573,-479.22,NA,988.34999084,1017.60676336,893.712,-47.6749,75.30724406,664.674,-49.6751,12.8389,26.8717,30.0028,22.1048,NA,NA,2018-08-28 13:00:00
"2125",2018-08-28 14:00:00,"A000671","5b1a96b0f2a0ff00019bedd6",42.1208,-71.8069,16.7318,0.0467843,29.9485,1.14542,32.9291,1.1883,41.8546,1.8573,24.5508,6.13149,24.3751,9.10898,4.81767,1.2238,362.61,-490.058,NA,988.40835571,1017.50285013,1072.76,-53.7653,69.8895514,797.839,-56.021,9.58788,28.5382,31.7047,22.4801,NA,NA,2018-08-28 14:00:00
"2124",2018-08-28 15:00:00,"A000671","5b1a96b0f2a0ff00019bedd6",42.1208,-71.8069,18.5733,0.0465644,32.8826,1.23933,35.5662,1.28158,46.041,2.00587,27.0317,7.03942,26.6239,10.225,0.02296,1.37759,349.402,-497.215,NA,988.09165955,1017.05648337,1160.27,-57.6446,65.08803368,862.917,-60.0631,6.97271,29.7737,32.8126,22.4862,NA,NA,2018-08-28 15:00:00
"2123",2018-08-28 16:00:00,"A000671","5b1a96b0f2a0ff00019bedd6",42.1208,-71.8069,18.2419,0.0432551,32.2054,1.26184,34.7466,1.30392,45.0409,2.03732,26.2392,7.40578,25.9634,10.7601,0.0233892,1.45633,337.734,-498.84,NA,987.54165649,1016.46162195,1125.41,-58.56,63.19528222,836.992,-61.0169,4.60369,30.0701,33.0627,22.2828,NA,NA,2018-08-28 16:00:00
"2122",2018-08-28 17:00:00,"A000671","5b1a96b0f2a0ff00019bedd6",42.1208,-71.8069,15.5417,0.0447982,27.0349,1.18222,29.2497,1.22829,37.2742,1.90858,21.9665,6.8049,22.2334,10.0319,0.0230137,1.36682,345.127,-499.935,NA,987.16667175,1016.00984478,944.151,-55.1534,60.84326506,702.187,-57.4674,6.09828,30.7529,33.2304,22.2984,NA,NA,2018-08-28 17:00:00
"2121",2018-08-28 18:00:00,"A000671","5b1a96b0f2a0ff00019bedd6",42.1208,-71.8069,12.6889,0.0439154,22.0134,1.09431,24.1028,1.14252,30.1791,1.77719,17.6478,6.04711,18.0886,9.04351,0.0226649,1.23257,351.412,-498.262,NA,986.73332214,1015.5704222,765.755,-51.3291,60.62566042,569.509,-53.4826,7.37413,30.6826,32.9738,22.1801,NA,NA,2018-08-28 18:00:00
"2120",2018-08-28 19:00:00,"A000671","5b1a96b0f2a0ff00019bedd6",42.1208,-71.8069,9.6412,0.0447992,16.4042,0.966374,18.2353,1.01493,22.0485,1.56386,12.5751,5.09207,13.1261,7.81923,2.84616,1.06272,360.627,-496.992,NA,986.3999939,1015.17766314,567.515,-46.1992,61.97944283,422.074,-48.1375,9.20133,31.1996,32.7785,23.0306,NA,NA,2018-08-28 19:00:00
"2119",2018-08-28 20:00:00,"A000671","5b1a96b0f2a0ff00019bedd6",42.1208,-71.8069,6.567,0.0428121,10.7515,0.823378,12.0662,0.877254,14.0105,1.35211,8.06894,4.2753,8.70407,6.74526,1.87965,0.895246,365.494,-496.463,NA,986.20002747,1014.90452002,365.375,-40.0988,61.51230931,271.738,-41.7812,10.1495,31.9032,32.6973,23.565,NA,NA,2018-08-28 20:00:00
"2118",2018-08-28 21:00:00,"A000671","5b1a96b0f2a0ff00019bedd6",42.1208,-71.8069,3.70231,0.0392813,5.28803,0.592709,6.01737,0.640078,6.21157,0.996157,3.34927,2.93422,3.58804,4.83924,0.833438,0.623501,369.281,-488.771,NA,985.9916687,1014.72990964,169.376,-29.3803,62.8202498,125.969,-30.6129,10.8815,31.4862,31.5044,23.5231,NA,NA,2018-08-28 21:00:00
"2117",2018-08-28 22:00:00,"A000671","5b1a96b0f2a0ff00019bedd6",42.1208,-71.8069,1.70834,0.0484395,2.12534,0.226484,2.43493,0.249643,2.2044,0.410672,0.991641,1.13916,1.01839,1.98754,0.273362,0.240714,374.414,-476.061,NA,986.17500305,1015.04827548,68.2005,-11.8155,70.6212163,50.7223,-12.3113,11.8634,30.1383,29.503,24.1705,NA,NA,2018-08-28 22:00:00
"2116",2018-08-28 23:00:00,"A000671","5b1a96b0f2a0ff00019bedd6",42.1208,-71.8069,0.233465,0.057823,0.278681,0.0436845,0.307541,0.0580285,0.288517,0.117559,0.172455,0.100163,0.241666,0.23422,0.0514679,0.0245822,375.215,-463.129,NA,986.63330078,1015.71260605,9.85114,-3.28724,81.23146892,7.3265,-3.42516,12.0162,28.1581,27.4272,24.6132,NA,NA,2018-08-28 23:00:00
"2115",2018-08-29 00:00:00,"A000671","5b1a96b0f2a0ff00019bedd6",42.1208,-71.8069,0.0623576,0.0573816,0.046243,0.0382038,0.0636145,0.0558208,0.0877483,0.107675,0.0356629,0.0398452,0.137751,0.139649,0.0155438,0.0135993,374.023,-456.172,NA,986.69166565,1015.89428083,2.11021,-3.10583,84.53056812,1.56941,-3.23614,11.7894,26.9207,26.2925,24.0761,NA,NA,2018-08-29 00:00:00
"2114",2018-08-29 01:00:00,"A000671","5b1a96b0f2a0ff00019bedd6",42.1208,-71.8069,0.0614718,0.0545092,0.0439846,0.0391671,0.0652507,0.0556103,0.0864247,0.107864,0.032507,0.0392481,0.136165,0.143889,0.0154362,0.0134537,372.302,-453.09,NA,986.6166687,1015.88122977,2.1343,-3.17194,86.08366847,1.58733,-3.30502,11.4609,26.2721,25.7856,23.7433,NA,NA,2018-08-29 01:00:00
"2113",2018-08-29 02:00:00,"A000671","5b1a96b0f2a0ff00019bedd6",42.1208,-71.8069,0.0626891,0.0574931,0.0439842,0.0382052,0.0658338,0.053714,0.0847689,0.109615,0.0357416,0.037011,0.138549,0.138396,0.0152486,0.0133326,370.307,-451.196,NA,986.78337097,1016.08929433,2.16235,-3.10583,86.93287373,1.60819,-3.23614,11.079,25.9051,25.4726,23.5459,NA,NA,2018-08-29 02:00:00
"2112",2018-08-29 03:00:00,"A000671","5b1a96b0f2a0ff00019bedd6",42.1208,-71.8069,0.0592296,0.0551302,0.0437051,0.0380431,0.0629153,0.0527495,0.0890567,0.108379,0.0341714,0.0363128,0.133827,0.13495,0.015495,0.013145,370.298,-447.096,NA,987.2454834,1016.65017947,2.14061,-3.08823,89.39627409,1.59202,-3.2178,11.0771,25.0527,24.7918,23.1703,NA,NA,2018-08-29 03:00:00
"2111",2018-08-29 04:00:00,"A000671","5b1a96b0f2a0ff00019bedd6",42.1208,-71.8069,0.0618058,0.0561669,0.0452402,0.0365754,0.0652522,0.0533992,0.0852667,0.109811,0.0329802,0.0373838,0.13273,0.13715,0.0153284,0.012896,371.537,-446.13,NA,987.1333313,1016.55117785,2.07821,-3.04528,88.97596598,1.54561,-3.17305,11.3147,24.8882,24.6307,22.93,NA,NA,2018-08-29 04:00:00
"2110",2018-08-29 05:00:00,"A000671","5b1a96b0f2a0ff00019bedd6",42.1208,-71.8069,0.060697,0.0540693,0.0445691,0.0365737,0.0643165,0.0542412,0.0869226,0.107678,0.0350317,0.0373092,0.13987,0.138902,0.0148188,0.0132599,369.623,-446.318,NA,986.75834656,1016.154095,2.10622,-3.05623,87.11801767,1.56644,-3.18446,10.9474,24.9973,24.662,22.6891,NA,NA,2018-08-29 05:00:00
"2109",2018-08-29 06:00:00,"A000671","5b1a96b0f2a0ff00019bedd6",42.1208,-71.8069,0.0616938,0.0566088,0.0434851,0.036723,0.0613952,0.0526625,0.0852682,0.10418,0.0336902,0.0350002,0.132197,0.138899,0.0149263,0.0130416,367.875,-443.846,NA,986.73332214,1016.18074893,2.03811,-3.03407,88.26268911,1.51578,-3.16137,10.611,24.4744,24.2488,22.3897,NA,NA,2018-08-29 06:00:00
"2108",2018-08-29 07:00:00,"A000671","5b1a96b0f2a0ff00019bedd6",42.1208,-71.8069,0.0620262,0.0550626,0.0434824,0.036944,0.0637328,0.0527697,0.0827873,0.107286,0.0333745,0.0364891,0.129289,0.134911,0.0151144,0.0130171,366.46,-443.493,NA,986.77497864,1016.23052248,2.06216,-3.1444,87.94811964,1.53367,-3.27633,10.3377,24.4063,24.1895,22.2635,NA,NA,2018-08-29 07:00:00
"2107",2018-08-29 08:00:00,"A000671","5b1a96b0f2a0ff00019bedd6",42.1208,-71.8069,0.0624661,0.0555015,0.04432,0.0367216,0.0631459,0.0511901,0.0841079,0.104188,0.0348741,0.0358194,0.135104,0.135906,0.0146841,0.0128719,367.157,-440.214,NA,986.66664124,1016.18999145,2.04211,-3.06734,90.27580619,1.51877,-3.19603,10.4724,23.7006,23.6385,21.9976,NA,NA,2018-08-29 08:00:00
