"","time","device","location","lat","long","B1dw","B1uw","B2dw","B2uw","B3dw","B3uw","B4dw","B4uw","B5dw","B5uw","B6dw","B6uw","B7dw","B7uw","LWdw","LWuw","LfW","P","SLP","PARdw","PARuw","RH","SWdw","SWuw","Tabove","Tair","Tbelow","Tdew","prate","precip","datetime"
"3642",2018-06-26 19:00:00,"A000667","5b1aae2ef2a0ff00019bedf1",42.123,-71.8054,20.7658,0.686167,39.8716,1.70815,36.5677,1.69175,46.617,3.60903,28.6687,3.65514,27.8416,4.94242,5.5549,0.96178,309.499,-475.249,NA,992.50831604,1021.68416182,1238.86,-81.4082,37.94509172,921.368,-84.8237,-1.39049,20.466,29.3727,5.64408,NA,NA,2018-06-26 19:00:00
"3641",2018-06-26 20:00:00,"A000667","5b1aae2ef2a0ff00019bedf1",42.123,-71.8054,16.3412,0.536917,31.6596,1.38961,29.4061,1.39166,36.4102,2.83824,22.0904,2.98492,22.042,4.19057,4.31034,0.781091,321.373,-464.204,NA,992.32498169,1021.45042922,993.77,-65.8559,39.03866708,739.09,-68.6189,1.18068,20.9126,27.6014,6.45402,NA,NA,2018-06-26 20:00:00
"3640",2018-06-26 21:00:00,"A000667","5b1aae2ef2a0ff00019bedf1",42.123,-71.8054,11.7448,0.383217,23.2861,1.08238,21.8972,1.09415,26.6666,2.14968,16.1573,2.42636,16.559,3.51449,3.18806,0.630701,332.938,-460.306,NA,992.0916748,1021.12750067,736.581,-50.9939,37.99540699,547.812,-53.1334,3.61754,21.7387,26.9686,6.78961,NA,NA,2018-06-26 21:00:00
"3639",2018-06-26 22:00:00,"A000667","5b1aae2ef2a0ff00019bedf1",42.1229,-71.8054,5.9078,0.203465,11.4704,0.597352,11.0581,0.615838,12.83,1.14723,7.77348,1.3661,8.29605,2.07399,1.60999,0.361478,339.344,-450.302,NA,991.92497253,1020.93140488,367.575,-28.1004,32.3215425,273.373,-29.2794,4.93913,21.9846,25.3229,4.68024,NA,NA,2018-06-26 22:00:00
"3638",2018-06-26 23:00:00,"A000667","5b1aae2ef2a0ff00019bedf1",42.1229,-71.8054,2.08547,0.0834107,3.9385,0.210401,3.93442,0.218429,4.28924,0.393243,2.7166,0.460916,3.09841,0.760822,0.593095,0.124059,342.282,-433.104,NA,991.875,1020.97435415,129.207,-9.96918,42.77172387,96.0941,-10.3874,5.54039,21.0424,22.4289,7.72803,NA,NA,2018-06-26 23:00:00
"3637",2018-06-27 00:00:00,"A000667","5b1aae2ef2a0ff00019bedf1",42.1229,-71.8054,0.293575,0.0604094,0.391927,0.0483848,0.389991,0.0623982,0.365476,0.116898,0.247558,0.0698465,0.319701,0.149552,0.057323,0.0191387,337.274,-417.878,NA,992.38464355,1021.67746043,13.0177,-3.25713,54.61356044,9.68156,-3.39378,4.51452,19.2741,19.7973,9.88123,NA,NA,2018-06-27 00:00:00
"3636",2018-06-27 01:00:00,"A000667","5b1aae2ef2a0ff00019bedf1",42.1229,-71.8054,0.052964,0.0550636,0.0385562,0.0379824,0.0552176,0.0570861,0.07485,0.102631,0.0419806,0.0391732,0.109456,0.105272,0.0117348,0.0116125,333.758,-409.153,NA,992.6083374,1022.05678342,1.78172,-2.62698,65.71425796,1.32511,-2.7372,3.7885,17.8152,18.2575,11.2913,NA,NA,2018-06-27 01:00:00
"3635",2018-06-27 02:00:00,"A000667","5b1aae2ef2a0ff00019bedf1",42.1229,-71.8054,0.0493228,0.0505366,0.0356355,0.0362038,0.0537029,0.0557155,0.072206,0.0966187,0.039926,0.0377555,0.108398,0.10129,0.0120297,0.0116123,330.533,-404.076,NA,992.34169006,1021.88532334,1.6376,-2.71502,73.73636961,1.21792,-2.82894,3.11709,16.8143,17.3492,12.0845,NA,NA,2018-06-27 02:00:00
"3634",2018-06-27 03:00:00,"A000667","5b1aae2ef2a0ff00019bedf1",42.1229,-71.8054,0.0477771,0.0511979,0.0353852,0.0353156,0.0520721,0.056137,0.0728685,0.10515,0.0398463,0.0384266,0.111304,0.0993015,0.0116279,0.0118302,328.978,-400.259,NA,992.30003357,1021.92376553,1.66162,-2.59952,80.3868413,1.23578,-2.70858,2.7917,16.0294,16.6608,12.6396,NA,NA,2018-06-27 03:00:00
"3633",2018-06-27 04:00:00,"A000667","5b1aae2ef2a0ff00019bedf1",42.1229,-71.8054,0.0477776,0.0499841,0.0348006,0.035981,0.0505574,0.0564523,0.0722075,0.101075,0.0399238,0.0373851,0.101525,0.098802,0.0116275,0.0113945,329.017,-397.652,NA,991.94168091,1021.62133264,1.66964,-2.55,86.5360558,1.24174,-2.65698,2.79975,15.39,16.1875,13.1388,NA,NA,2018-06-27 04:00:00
"3632",2018-06-27 05:00:00,"A000667","5b1aae2ef2a0ff00019bedf1",42.1229,-71.8054,0.0476666,0.0491013,0.0354687,0.0365013,0.0500919,0.0567685,0.076339,0.0960406,0.0381876,0.0391752,0.107076,0.100048,0.0113328,0.0112014,330.217,-395.479,NA,991.91665649,1021.64611592,1.58955,-2.60497,93.18862557,1.18218,-2.71426,3.04982,14.9066,15.7916,13.7994,NA,NA,2018-06-27 05:00:00
"3631",2018-06-27 06:00:00,"A000667","5b1aae2ef2a0ff00019bedf1",42.1229,-71.8054,0.0492113,0.048219,0.0351349,0.0356859,0.0514905,0.0546612,0.0693973,0.101075,0.0388203,0.0378318,0.112626,0.0955683,0.0113064,0.0112737,340.627,-395.13,NA,991.77497864,1021.51836507,1.60959,-2.52258,97.74883389,1.19709,-2.62842,5.20158,14.7333,15.7278,14.3657,NA,NA,2018-06-27 06:00:00
"3630",2018-06-27 07:00:00,"A000667","5b1aae2ef2a0ff00019bedf1",42.1229,-71.8054,0.0468938,0.0483285,0.0369709,0.0361303,0.0525392,0.0545579,0.0697282,0.101275,0.0393737,0.0380548,0.108662,0.0980545,0.0114938,0.0109108,344.603,-395.349,NA,991.7250061,1021.46690776,1.55753,-2.53354,99.79887605,1.15837,-2.63983,6.01181,14.7329,15.7678,14.6868,NA,NA,2018-06-27 07:00:00
"3629",2018-06-27 08:00:00,"A000667","5b1aae2ef2a0ff00019bedf1",42.1229,-71.8054,0.0498732,0.0479986,0.0353016,0.036723,0.0519565,0.0540297,0.0718773,0.0995258,0.0388207,0.036565,0.10866,0.0980567,0.0114938,0.011177,347.447,-396.172,NA,991.44996643,1021.17600238,1.62958,-2.61048,100,1.21196,-2.72,6.58574,14.806,15.918,14.7912,NA,NA,2018-06-27 08:00:00
"3628",2018-06-27 09:00:00,"A000667","5b1aae2ef2a0ff00019bedf1",42.1229,-71.8054,0.326712,0.0541803,0.429875,0.0451609,0.434408,0.0596134,0.38728,0.106512,0.303732,0.067766,0.421421,0.151063,0.0828214,0.0225728,350.984,-397.66,NA,991.44165039,1021.16425929,14.4989,-2.99001,100,10.7832,-3.11545,7.29548,14.8361,16.189,14.8214,NA,NA,2018-06-27 09:00:00
"3627",2018-06-27 10:00:00,"A000667","5b1aae2ef2a0ff00019bedf1",42.1229,-71.8054,1.15886,0.0643392,1.77883,0.100172,1.81617,0.102799,1.66793,0.192074,1.21758,0.2021,1.57716,0.379539,0.315161,0.067908,351.761,-400.397,NA,991.39167786,1021.10020194,59.6069,-5.01185,100,44.331,-5.22213,7.45068,14.9561,16.6856,14.9414,NA,NA,2018-06-27 10:00:00
"3626",2018-06-27 11:00:00,"A000667","5b1aae2ef2a0ff00019bedf1",42.1229,-71.8054,3.34737,0.118603,5.65007,0.321423,5.70891,0.342367,5.5826,0.608166,3.77122,0.67055,4.66241,1.16383,0.899342,0.207393,351.919,-406.313,NA,991.28334045,1020.95347861,185.592,-15.8497,98.75974059,138.029,-16.5147,7.48192,15.2924,17.7491,15.0824,NA,NA,2018-06-27 11:00:00
"3625",2018-06-27 12:00:00,"A000667","5b1aae2ef2a0ff00019bedf1",42.1229,-71.8054,7.37087,0.284129,13.0835,0.803263,12.8997,0.838792,13.6014,1.55461,8.77884,1.65383,10.0857,2.64428,1.91313,0.473618,345.119,-421.184,NA,991.15837097,1020.73310927,421.117,-38.8157,90.1475668,313.194,-40.4442,6.11493,16.1733,20.3747,14.536,NA,NA,2018-06-27 12:00:00
"3624",2018-06-27 13:00:00,"A000667","5b1aae2ef2a0ff00019bedf1",42.1229,-71.8054,8.12173,0.305155,14.4885,0.822805,14.211,0.858082,15.2255,1.61015,10.0283,1.73928,11.4548,2.75328,2.1285,0.484029,347.651,-427.644,NA,991.19232178,1020.68356029,464.231,-39.7918,82.00775385,345.259,-41.4612,6.62487,16.9908,21.4954,13.8831,NA,NA,2018-06-27 13:00:00
"3623",2018-06-27 14:00:00,"A000667","5b1aae2ef2a0ff00019bedf1",42.1229,-71.8054,10.6927,0.398217,19.4226,1.06645,18.7576,1.09334,20.8912,2.09954,13.8448,2.29484,15.3064,3.51415,2.77776,0.608174,345.911,-438.291,NA,990.86669922,1020.27669489,616.988,-50.9139,74.45210814,458.868,-53.05,6.27545,17.686,23.3133,13.0718,NA,NA,2018-06-27 14:00:00
"3622",2018-06-27 15:00:00,"A000667","5b1aae2ef2a0ff00019bedf1",42.1229,-71.8054,16.4923,0.603711,30.756,1.58948,29.2105,1.60975,34.3234,3.23945,21.899,3.35094,22.8121,4.87605,4.27522,0.878873,343.804,-447.643,NA,990.30830383,1019.63763523,966.4,-75.8681,68.89772415,718.734,-79.0512,5.84557,18.3129,24.8785,12.4894,NA,NA,2018-06-27 15:00:00
"3621",2018-06-27 16:00:00,"A000667","5b1aae2ef2a0ff00019bedf1",42.1229,-71.8054,16.997,0.615165,31.7481,1.59712,29.7465,1.6009,35.6604,3.25778,23.1432,3.49457,23.7831,4.98841,4.30607,0.86773,340.928,-458.559,NA,989.8500061,1019.09137435,987.666,-75.603,65.42198062,734.55,-78.775,5.2452,19.0451,26.6834,12.4018,NA,NA,2018-06-27 16:00:00
"3620",2018-06-27 17:00:00,"A000667","5b1aae2ef2a0ff00019bedf1",42.1229,-71.8054,15.3289,0.545725,28.476,1.43648,26.804,1.44243,31.706,2.8955,20.5446,3.17848,21.4261,4.60008,3.85958,0.789071,342.763,-456.078,NA,989.17694092,1018.30130371,888.429,-67.975,60.54284573,660.745,-70.8269,5.6367,20.0042,26.2761,12.1217,NA,NA,2018-06-27 17:00:00
"3619",2018-06-27 18:00:00,"A000667","5b1aae2ef2a0ff00019bedf1",42.1229,-71.8054,10.4602,0.384533,18.9688,0.998924,18.1738,1.01546,20.4836,1.95758,13.5349,2.19886,14.7984,3.32228,2.58803,0.546572,349.108,-448.182,NA,988.74168396,1017.81470746,600.242,-47.5648,57.89419413,446.413,-49.5604,6.91861,20.3862,24.9705,11.8127,NA,NA,2018-06-27 18:00:00
"3618",2018-06-27 19:00:00,"A000667","5b1aae2ef2a0ff00019bedf1",42.1229,-71.8054,8.18495,0.31105,14.4083,0.768996,13.9266,0.785501,15.1798,1.47588,9.91462,1.63156,11.0436,2.51063,1.92597,0.406885,354.769,-443.832,NA,988.42498779,1017.48939074,458.873,-36.4846,60.73505878,341.275,-38.0154,8.04743,20.3797,24.2459,12.5324,NA,NA,2018-06-27 19:00:00
"3617",2018-06-27 20:00:00,"A000667","5b1aae2ef2a0ff00019bedf1",42.1229,-71.8054,4.47842,0.175223,7.46224,0.415769,7.33443,0.428983,7.53027,0.781286,4.9363,0.855942,5.78887,1.38332,0.942482,0.202303,361.014,-436.781,NA,988.0166626,1017.05669506,240.392,-19.9444,66.37322307,178.785,-20.7812,9.27797,20.5027,23.0574,14.0038,NA,NA,2018-06-27 20:00:00
"3616",2018-06-27 21:00:00,"A000667","5b1aae2ef2a0ff00019bedf1",42.1229,-71.8054,4.02259,0.157235,6.67363,0.368938,6.58222,0.381561,6.70255,0.695105,4.35024,0.74756,5.12397,1.21253,0.843985,0.178064,363.073,-433.638,NA,987.50831604,1016.56156226,216.032,-17.7186,69.82227564,160.668,-18.462,9.68009,20.2223,22.5235,14.5245,NA,NA,2018-06-27 21:00:00
"3615",2018-06-27 22:00:00,"A000667","5b1aae2ef2a0ff00019bedf1",42.1229,-71.8054,2.47537,0.0935986,4.05044,0.228665,4.04374,0.235487,4.03579,0.426984,2.66471,0.456491,3.18598,0.767977,0.547405,0.114694,361.861,-428.832,NA,987.03079224,1016.08222588,132.978,-10.9328,66.21472239,98.899,-11.3914,9.44343,20.1001,21.7008,13.5893,NA,NA,2018-06-27 22:00:00
"3614",2018-06-27 23:00:00,"A000667","5b1aae2ef2a0ff00019bedf1",42.1229,-71.8054,1.15302,0.0713982,1.7885,0.108538,1.78004,0.117839,1.73998,0.222467,1.19435,0.211037,1.44313,0.369096,0.253261,0.0546263,362.235,-426.481,NA,986.88331604,1015.94777378,58.8935,-5.7597,65.58746696,43.8004,-6.00135,9.51646,19.9279,21.2951,13.2722,NA,NA,2018-06-27 23:00:00
"3613",2018-06-28 00:00:00,"A000667","5b1aae2ef2a0ff00019bedf1",42.1229,-71.8054,0.0916935,0.0593722,0.0872973,0.0399855,0.0989055,0.0606673,0.111373,0.1131,0.0723579,0.0423806,0.144878,0.11249,0.0187818,0.0129931,358.075,-418.535,NA,987.12501526,1016.26811748,3.36729,-2.97912,65.49666524,2.50433,-3.10412,8.69387,19.2206,19.9111,12.5403,0.456955,0.456955,2018-06-28 00:00:00
"3612",2018-06-28 01:00:00,"A000667","5b1aae2ef2a0ff00019bedf1",42.1229,-71.8054,0.0495437,0.0528536,0.0363028,0.0365003,0.0534712,0.0543493,0.0740235,0.100301,0.0392929,0.0387997,0.106016,0.104774,0.0124047,0.0116125,351.275,-406.099,NA,987.01667786,1016.38697225,1.60158,-2.61608,84.00044441,1.19113,-2.72584,7.35353,16.9583,17.7122,14.217,0.152085,0.152085,2018-06-28 01:00:00
"3611",2018-06-28 02:00:00,"A000667","5b1aae2ef2a0ff00019bedf1",42.1229,-71.8054,0.0503162,0.05276,0.0353593,0.0359484,0.05538,0.0564761,0.0727526,0.101167,0.0412254,0.0391152,0.109088,0.105217,0.0123903,0.0111435,354.414,-405.311,NA,986.96151733,1016.36466056,1.66685,-2.66345,93.25505495,1.23967,-2.7752,7.97808,16.6232,17.571,15.5111,2.62068,2.62068,2018-06-28 02:00:00
"3610",2018-06-28 03:00:00,"A000667","5b1aae2ef2a0ff00019bedf1",42.1229,-71.8054,0.0495428,0.0567183,0.0363032,0.0372409,0.0532379,0.0551898,0.0720405,0.103014,0.0410327,0.0385761,0.110776,0.105522,0.0123783,0.0111769,357.599,-406.891,NA,986.77497864,1016.14645709,1.66963,-2.69854,97.55416512,1.24174,-2.81176,8.60786,16.8771,17.854,16.4734,0.121537,0.121537,2018-06-28 03:00:00
"3609",2018-06-28 04:00:00,"A000667","5b1aae2ef2a0ff00019bedf1",42.1229,-71.8054,0.0523027,0.0538484,0.0365543,0.036722,0.0548688,0.0572966,0.0796448,0.103405,0.0419796,0.0392484,0.109717,0.111744,0.0127265,0.0114674,359.509,-409.048,NA,986.06666565,1015.37178134,1.81776,-2.79759,98.39748144,1.35191,-2.91496,8.9833,17.3185,18.2389,17.0494,0.560325,0.560324,2018-06-28 04:00:00
"3608",2018-06-28 05:00:00,"A000667","5b1aae2ef2a0ff00019bedf1",42.1229,-71.8054,0.0519718,0.0585964,0.0369705,0.0368716,0.057315,0.0580328,0.0758426,0.104184,0.0427685,0.038875,0.11474,0.104774,0.0127798,0.0121209,361.719,-411.402,NA,985.41664124,1014.65235966,1.74571,-2.79196,99.38983321,1.29833,-2.9091,9.41598,17.8091,18.6575,17.6982,1.46968,1.46968,2018-06-28 05:00:00
"3607",2018-06-28 06:00:00,"A000667","5b1aae2ef2a0ff00019bedf1",42.1229,-71.8054,0.0548416,0.0585969,0.0388905,0.0376128,0.0584814,0.05856,0.0773301,0.103214,0.044905,0.0417109,0.112892,0.109503,0.0125921,0.0124353,364.332,-414.27,NA,984.97497559,1014.13717276,1.85381,-2.80854,99.68374968,1.37872,-2.92638,9.92515,18.4033,19.1647,18.3386,0.475019,0.475018,2018-06-28 06:00:00
"3606",2018-06-28 07:00:00,"A000667","5b1aae2ef2a0ff00019bedf1",42.1229,-71.8054,0.0562758,0.0585984,0.0407276,0.0385,0.060232,0.0579257,0.0793154,0.104571,0.0453003,0.040739,0.115271,0.111745,0.0124045,0.0123629,364.87,-416.079,NA,984.25834656,1013.35712145,1.87385,-2.73703,98.99474978,1.39363,-2.85187,10.0293,18.8195,19.4834,18.6439,NA,NA,2018-06-28 07:00:00
"3605",2018-06-28 08:00:00,"A000667","5b1aae2ef2a0ff00019bedf1",42.1229,-71.8054,0.0568278,0.0590423,0.0403095,0.0387985,0.0596478,0.0590871,0.0832791,0.105151,0.0438766,0.0415604,0.113684,0.108759,0.0129137,0.0122658,368.14,-419.122,NA,983.62503052,1012.64732585,1.85381,-2.81402,100,1.37872,-2.93209,10.6621,19.392,20.017,19.3783,NA,NA,2018-06-28 08:00:00
"3604",2018-06-28 09:00:00,"A000667","5b1aae2ef2a0ff00019bedf1",42.1229,-71.8054,0.12965,0.060478,0.164579,0.041839,0.166223,0.0598244,0.17564,0.110964,0.137449,0.0445445,0.217868,0.115225,0.0301938,0.0138895,368.484,-420.439,NA,983.37501526,1012.36501053,6.02205,-2.85804,100,4.47873,-2.97796,10.7284,19.6399,20.2473,19.6262,NA,NA,2018-06-28 09:00:00
"3603",2018-06-28 10:00:00,"A000667","5b1aae2ef2a0ff00019bedf1",42.1229,-71.8054,0.209431,0.0599231,0.273927,0.043174,0.265145,0.0615092,0.254446,0.113688,0.155353,0.0470741,0.224459,0.123198,0.0306247,0.0140586,369.276,-421.731,NA,983.35830688,1012.32419381,9.56524,-3.02332,100,7.11388,-3.15017,10.8808,19.8756,20.4724,19.862,1.67339,1.67339,2018-06-28 10:00:00
"3602",2018-06-28 11:00:00,"A000667","5b1aae2ef2a0ff00019bedf1",42.1229,-71.8054,0.252594,0.0611223,0.322786,0.0434042,0.310856,0.0631851,0.296187,0.114243,0.142816,0.047986,0.199402,0.120155,0.0266876,0.0135133,369.254,-421.85,NA,982.91542053,1011.86462005,11.1764,-3.04945,100,8.31216,-3.1774,10.8766,19.9113,20.4931,19.8976,15.9928,15.9928,2018-06-28 11:00:00
"3601",2018-06-28 12:00:00,"A000667","5b1aae2ef2a0ff00019bedf1",42.1229,-71.8054,0.466407,0.0614708,0.613703,0.0448061,0.584119,0.063615,0.542972,0.115824,0.253584,0.0486398,0.26334,0.122942,0.0412341,0.0141806,368.272,-421.314,NA,982.52502441,1011.4782717,20.7616,-3.22667,100,15.4408,-3.36204,10.6875,19.7567,20.3993,19.743,21.6624,21.6624,2018-06-28 12:00:00
"3600",2018-06-28 13:00:00,"A000667","5b1aae2ef2a0ff00019bedf1",42.1229,-71.8054,0.67186,0.0641263,0.945893,0.0507228,0.907594,0.067599,0.86424,0.119878,0.469927,0.0718617,0.52556,0.155809,0.0788274,0.0169878,368.085,-420.879,NA,982.00836182,1010.94812894,32.2039,-3.33682,100,23.9508,-3.47682,10.6515,19.739,20.3239,19.7253,5.02081,5.02081,2018-06-28 13:00:00
"3599",2018-06-28 14:00:00,"A000667","5b1aae2ef2a0ff00019bedf1",42.1229,-71.8054,5.47859,0.134617,9.0506,0.336302,8.41715,0.347271,8.9638,0.591696,5.46132,0.731783,6.2946,1.17824,0.992475,0.160267,363.467,-425.266,NA,981.42501831,1010.34998114,300.526,-15.9432,99.95758533,223.508,-16.6121,9.75515,19.7152,21.0842,19.6947,1.44248,1.44248,2018-06-28 14:00:00
"3598",2018-06-28 15:00:00,"A000667","5b1aae2ef2a0ff00019bedf1",42.1229,-71.8054,4.39536,0.107691,6.97908,0.258611,6.4976,0.262669,6.71586,0.440307,4.15002,0.572023,4.87815,0.93149,0.743512,0.119857,365.818,-429.979,NA,981.49169922,1010.37140522,228.287,-11.7885,99.71975684,169.782,-12.2831,10.2132,20.1871,21.8975,20.128,NA,NA,2018-06-28 15:00:00
"3597",2018-06-28 16:00:00,"A000667","5b1aae2ef2a0ff00019bedf1",42.1229,-71.8054,4.97542,0.115524,7.99892,0.291904,7.53674,0.300208,7.7782,0.496246,4.79694,0.660596,5.61428,1.07594,0.850947,0.13802,368.062,-429.985,NA,981.20834351,1010.07158585,260.626,-13.3435,99.61836934,193.834,-13.9034,10.6453,20.2687,21.8989,20.1929,NA,NA,2018-06-28 16:00:00
"3596",2018-06-28 17:00:00,"A000667","5b1aae2ef2a0ff00019bedf1",42.1229,-71.8054,5.11748,0.135385,8.19096,0.314243,7.59522,0.321955,7.90078,0.535168,4.91792,0.692169,5.80933,1.1258,0.869749,0.144775,362.634,-428.607,NA,980.69999695,1009.57696603,270.3,-14.9152,99.60615039,201.028,-15.541,9.59368,19.9816,21.6618,19.9038,2.88813,2.88813,2018-06-28 17:00:00
"3595",2018-06-28 18:00:00,"A000667","5b1aae2ef2a0ff00019bedf1",42.1229,-71.8054,4.9262,0.115856,7.98373,0.303383,7.49242,0.310292,7.79587,0.518919,4.95785,0.700892,5.90126,1.14931,0.880064,0.147339,366.078,-432.773,NA,980.32501221,1009.12960706,261.111,-13.6899,99.68502522,194.194,-14.2643,10.2631,20.597,22.3758,20.5319,NA,NA,2018-06-28 18:00:00
"3594",2018-06-28 19:00:00,"A000667","5b1aae2ef2a0ff00019bedf1",42.1229,-71.8054,10.464,0.228408,18.2695,0.648426,17.2391,0.657548,19.1937,1.13731,11.8892,1.53853,12.8993,2.357,2.07274,0.338324,366.289,-439.907,NA,979.93331909,1008.71236979,586.32,-29.0544,96.75495625,436.06,-30.2734,10.303,20.7382,23.5842,20.1879,NA,NA,2018-06-28 19:00:00
"3593",2018-06-28 20:00:00,"A000667","5b1aae2ef2a0ff00019bedf1",42.1229,-71.8054,5.735,0.145866,9.41272,0.346063,9.0584,0.353404,9.66962,0.603496,5.95473,0.77089,6.50395,1.18133,1.0442,0.165551,362.128,-441.588,NA,979.81666565,1008.50841009,305.059,-15.7719,94.52123046,226.879,-16.4336,9.49433,21.5851,23.8693,20.6533,0.00164326,0.00164326,2018-06-28 20:00:00
"3592",2018-06-28 21:00:00,"A000667","5b1aae2ef2a0ff00019bedf1",42.1229,-71.8054,1.20998,0.0673302,1.84739,0.0767783,1.8299,0.094064,1.80218,0.16362,1.21671,0.172991,1.46835,0.299903,0.219961,0.0359981,370.145,-435.603,NA,979.83329773,1008.47242686,62.3037,-4.42433,97.56043553,46.3368,-4.60995,11.0463,22.1239,22.8579,21.7034,0.941045,0.941045,2018-06-28 21:00:00
"3591",2018-06-28 22:00:00,"A000667","5b1aae2ef2a0ff00019bedf1",42.1229,-71.8054,0.623797,0.0662264,0.941305,0.0509377,0.905256,0.0674947,0.902005,0.120458,0.646675,0.101872,0.825947,0.196628,0.11626,0.0217012,372.878,-432.457,NA,980.07499695,1008.75906937,32.3092,-3.41385,100,24.0291,-3.55708,11.5709,21.7391,22.3221,21.7254,0.976809,0.976809,2018-06-28 22:00:00
"3590",2018-06-28 23:00:00,"A000667","5b1aae2ef2a0ff00019bedf1",42.1229,-71.8054,0.398644,0.0622452,0.834508,0.0484956,0.83539,0.0675808,0.901811,0.12142,0.816036,0.129049,1.10814,0.240913,0.141757,0.0269499,373.335,-432.764,NA,980.20835876,1008.88877259,30.4436,-3.47388,100,22.6416,-3.61963,11.6577,21.8155,22.3746,21.8017,NA,NA,2018-06-28 23:00:00
"3589",2018-06-29 00:00:00,"A000667","5b1aae2ef2a0ff00019bedf1",42.1229,-71.8054,0.0883892,0.0627975,0.200116,0.0405038,0.218179,0.0631921,0.288005,0.113304,0.383604,0.0749919,0.589848,0.161277,0.0747982,0.0190883,373.075,-431.957,NA,980.42503357,1009.12067394,8.38369,-3.17194,100,6.23514,-3.30502,11.6084,21.7253,22.2367,21.7116,NA,NA,2018-06-29 00:00:00
"3588",2018-06-29 01:00:00,"A000667","5b1aae2ef2a0ff00019bedf1",42.1229,-71.8054,0.0598327,0.0614028,0.0424285,0.038203,0.0620263,0.0623989,0.081479,0.105839,0.0465793,0.0443689,0.119984,0.109684,0.0133576,0.0131456,372.032,-430.47,NA,981.29089355,1010.02004525,1.96127,-3.06419,100,1.45864,-3.19275,11.409,21.6432,21.9819,21.6295,NA,NA,2018-06-29 01:00:00
"3587",2018-06-29 02:00:00,"A000667","5b1aae2ef2a0ff00019bedf1",42.1229,-71.8054,0.0593717,0.0625776,0.0419818,0.0393174,0.0612791,0.0623521,0.0832784,0.109614,0.0455366,0.0424562,0.127966,0.108508,0.0130212,0.0127753,370.102,-429.198,NA,981.89163208,1010.65269486,1.90594,-3.0341,100,1.41749,-3.1614,11.0389,21.4987,21.7637,21.485,NA,NA,2018-06-29 02:00:00
"3586",2018-06-29 03:00:00,"A000667","5b1aae2ef2a0ff00019bedf1",42.1229,-71.8054,0.0593732,0.0593692,0.0398928,0.0384282,0.062332,0.0629769,0.0807991,0.106122,0.0458537,0.0418597,0.118444,0.112988,0.0130477,0.0129203,367.758,-427.172,NA,982.16667175,1010.96997727,1.84983,-2.99013,100,1.37576,-3.11558,10.5881,21.1536,21.4148,21.1399,NA,NA,2018-06-29 03:00:00
"3585",2018-06-29 04:00:00,"A000667","5b1aae2ef2a0ff00019bedf1",42.1229,-71.8054,0.0594812,0.0564978,0.0398085,0.0374656,0.0606981,0.0614044,0.083119,0.104379,0.0456953,0.0423826,0.118708,0.114979,0.0130747,0.0128477,369.948,-426.037,NA,982.18330383,1011.01509834,1.93798,-3.08927,100,1.44132,-3.21889,11.01,20.8722,21.2191,20.8585,NA,NA,2018-06-29 04:00:00
"3584",2018-06-29 05:00:00,"A000667","5b1aae2ef2a0ff00019bedf1",42.1229,-71.8054,0.0594782,0.0610304,0.0389748,0.0391701,0.0626825,0.0620354,0.0803073,0.105152,0.0430877,0.0436498,0.11395,0.115976,0.012887,0.0131142,367.786,-424.203,NA,982.25830078,1011.13390371,1.89789,-3.00681,100,1.4115,-3.13297,10.5933,20.4548,20.9016,20.4411,NA,NA,2018-06-29 05:00:00
"3583",2018-06-29 06:00:00,"A000667","5b1aae2ef2a0ff00019bedf1",42.1229,-71.8054,0.0569392,0.0590393,0.0405598,0.0373153,0.0599977,0.0610882,0.0832882,0.10554,0.0455366,0.0402919,0.116065,0.10403,0.012083,0.0128231,364.822,-421.069,NA,982.64167786,1011.57424779,1.83382,-2.97362,100,1.36385,-3.09838,10.0203,19.9971,20.3571,19.9834,NA,NA,2018-06-29 06:00:00
"3582",2018-06-29 07:00:00,"A000667","5b1aae2ef2a0ff00019bedf1",42.1229,-71.8054,0.0560579,0.0582675,0.0378893,0.0366495,0.0613968,0.0603496,0.0789815,0.107093,0.0437994,0.0432024,0.118443,0.106768,0.0121367,0.0126542,364.048,-419.334,NA,982.82501221,1011.78801178,1.86984,-2.94616,100,1.39064,-3.06977,9.8699,19.7474,20.0542,19.7338,NA,NA,2018-06-29 07:00:00
"3581",2018-06-29 08:00:00,"A000667","5b1aae2ef2a0ff00019bedf1",42.1229,-71.8054,0.0574911,0.0594832,0.0393915,0.0367223,0.0596467,0.0608768,0.0769992,0.107094,0.044747,0.0418587,0.117652,0.104029,0.0122173,0.0124595,363.447,-417.699,NA,982.73330688,1011.72371777,1.91387,-2.77553,100,1.42339,-2.89198,9.75309,19.448,19.7679,19.4343,NA,NA,2018-06-29 08:00:00
"3580",2018-06-29 09:00:00,"A000667","5b1aae2ef2a0ff00019bedf1",42.1229,-71.8054,0.483536,0.0594832,0.526615,0.0544934,0.4824,0.070852,0.372772,0.117546,0.196781,0.100905,0.241905,0.198115,0.0413938,0.0234683,361.739,-416.574,NA,983.79165649,1012.83935399,17.083,-3.33634,100,12.705,-3.47632,9.41994,19.189,19.5705,19.1753,NA,NA,2018-06-29 09:00:00
